folioviv	ingresotrim	edad	hor_1	hijos_viv	antiguedad	focos_inca	focos_ahor	renta	estim_pago	tot_resid	tot_hom	tot_muj	tot_hog	factor
1521330405	14967.38	69	0	0	40	0	8	0	2500	2	1	1	1	3372
1521379301	26413.04	64	0	1	20	0	6	0	3000	4	2	2	1	3056
1521379302	32624.98	37	40	2	0	0	16	0	4500	3	0	3	1	3056
1521379303	138423.89	59	50	0	28	0	20	0	5000	3	1	2	1	3056
1521379304	12105.97	79	0	0	35	0	6	0	5000	3	2	1	1	3056
1521379305	52826.08	55	0	3	35	0	13	0	3500	3	2	1	1	3056
1521379306	22499.99	34	45	0	0	7	2	2300	0	5	3	2	1	3056
1521421002	64222.81	48	40	2	30	0	7	0	3500	3	1	2	1	3198
1521421003	28614.12	53	50	1	0	0	8	0	2500	2	1	1	1	3198
1521421004	15163.04	46	15	0	35	0	6	0	3000	4	1	3	1	3198
1521768003	11739.13	60	0	0	40	6	4	0	3500	5	4	1	1	1623
1521768004	2215.76	62	0	0	5	0	5	0	2000	4	2	2	1	1623
1521768005	8951.08	42	0	0	0	0	2	0	1000	3	1	2	1	1623
1521768006	9538.03	46	78	4	23	5	2	0	2000	3	2	1	1	1623
1521913901	6603.25	62	24	7	0	2	3	0	2500	1	0	1	1	2135
1521913904	16141.3	45	0	0	20	2	2	0	2000	6	3	3	1	2135
1521913905	11225.54	45	84	0	10	0	10	0	2000	8	4	4	1	2135
1521913906	62799.45	56	75	0	13	0	3	0	1500	4	2	2	1	2135
1521948802	3540.98	44	48	0	17	3	0	0	1000	5	3	2	1	2189
1521948803	15934.41	52	8	3	4	0	4	0	1500	1	0	1	1	2189
1521948804	12786.87	36	70	0	6	1	6	0	1000	4	1	3	1	2189
1521948805	9442.62	52	27	6	8	0	4	0	1200	3	0	3	1	2189
1521948806	23606.53	40	72	0	17	0	6	0	1200	5	2	3	1	2189
1522007901	18122.26	50	48	0	15	0	4	0	3500	3	2	1	1	2852
1522007902	11152.17	52	48	0	25	0	4	0	800	7	3	4	1	2852
1522007903	12913.04	65	0	0	20	0	3	0	2000	2	1	1	1	2852
1522007904	28711.95	36	72	0	2	0	3	0	1200	5	2	3	1	2852
1522007905	1946.73	73	15	0	23	0	5	0	1000	5	3	2	1	2852
1522007906	15432.05	42	0	0	8	2	4	0	2500	6	2	4	1	2852
1522330201	6983.7	60	0	0	11	0	6	0	3000	3	1	2	1	2088
1522330202	28690.6	39	0	0	14	0	9	0	2500	8	5	3	1	2088
1522330203	11038.66	39	55	0	4	0	4	0	1000	8	3	5	1	2088
1522330204	9630.49	55	48	0	9	0	10	0	2500	4	2	2	1	2088
1522330205	20486.18	49	60	0	9	0	8	0	2000	6	4	2	1	2088
1522330206	19392.26	32	40	3	6	4	0	0	1200	4	3	1	1	2088
1522376507	23771.73	35	60	3	15	0	4	0	1500	4	0	4	1	2638
1522376508	22989.13	27	0	0	2	4	2	0	1000	3	1	2	1	2638
1522376509	12717.39	43	0	5	20	1	3	0	1500	4	2	2	1	2638
1522376510	11739.13	60	0	0	20	0	4	0	800	8	4	4	1	2638
1522376511	26413.04	38	24	0	0	0	4	0	1000	4	2	2	1	2638
1522376512	46222.81	29	0	0	0	0	2	1500	0	3	1	2	1	2638
1522376613	14754.08	58	74	0	20	0	6	0	2000	4	1	3	1	2638
1522376614	8852.45	43	0	0	0	0	5	1500	0	7	5	2	1	2638
1522376615	7898.35	54	60	3	37	0	7	0	2500	3	1	2	1	2638
1522376616	4662.28	71	0	5	20	1	6	0	1000	1	0	1	1	2638
1522376617	2193.44	56	72	0	30	0	6	0	1500	4	2	2	1	2638
1522376719	18909.82	33	48	0	2	0	4	0	500	5	1	4	1	2638
1522376721	30245.89	48	72	0	20	0	9	0	4000	5	1	4	1	2638
1522376724	14102.45	40	0	0	0	0	7	800	0	6	2	4	1	2638
1522376801	21024.58	52	0	0	15	4	18	0	3000	8	2	6	1	2638
1522376802	10327.86	70	0	0	12	0	9	0	2000	3	2	1	1	2638
1522376806	41803.25	53	48	0	5	0	4	0	1500	4	2	2	1	2638
1522452601	2016.38	51	7	1	25	0	2	0	800	3	1	2	1	2518
1522452604	5680.32	28	8	2	15	2	0	900	0	3	2	1	1	2518
1522452605	7450.81	68	12	0	40	0	5	0	2000	3	1	2	1	2518
1522452606	24098.34	60	70	0	15	0	6	0	2500	2	1	1	1	2518
1522472701	1475.4	79	0	0	30	2	2	0	1000	2	2	0	1	2317
1522472703	18998.35	40	60	0	0	0	6	1200	0	5	2	3	1	2317
1522472705	18147.53	34	0	0	30	0	3	600	0	5	2	3	1	2317
1522472706	14080.31	50	50	3	20	6	4	0	1000	6	3	3	1	2317
1522716501	5062.49	60	20	2	20	0	3	0	1000	1	0	1	1	2296
1522716502	58940.21	53	40	0	18	0	10	0	4000	6	3	3	1	2296
1522716503	22499.99	56	40	2	12	0	9	0	5000	3	1	2	1	2296
1522716504	15260.86	36	18	4	10	2	0	600	0	4	3	1	1	2296
1522739401	25121.73	44	0	3	15	0	14	0	4000	4	1	3	1	2359
1522739404	9391.29	46	32	0	10	10	10	0	1000	6	2	4	1	2359
1522739405	29347.82	60	0	4	30	0	12	0	1000	2	1	1	1	2359
1522816007	7923.91	59	0	0	0	0	10	0	1000	11	6	5	3	2234
1522816008	17608.69	64	60	0	0	0	5	0	1000	1	1	0	1	2234
1522816010	7282.66	76	0	0	20	0	8	0	1500	2	1	1	1	2234
1522816011	44021.73	50	0	0	6	0	12	0	1000	6	3	3	1	2234
1522816012	17654.17	78	16	0	0	3	1	0	1200	3	2	1	1	2234
1522816301	83641.29	52	0	0	40	0	25	0	3500	4	2	2	1	2234
1522816302	8745.64	76	0	0	99	0	7	0	2000	6	3	3	1	2234
1522816304	9170.2	83	56	0	12	4	2	0	2500	2	1	1	1	2234
1522816305	24847.82	59	0	0	10	0	7	0	2000	3	1	2	1	2234
1522816819	9836.05	81	0	0	30	0	17	0	3000	2	1	1	1	2234
1522816820	48196.7	41	36	0	99	0	6	1200	0	5	2	3	1	2234
1522816821	4918.02	49	8	3	2	0	7	0	1500	2	1	1	1	2234
1522816822	24590.15	43	0	0	8	0	8	0	1000	4	3	1	1	2234
1522816823	13032.78	48	0	0	40	0	5	0	1500	4	2	2	1	2234
1522816913	32282.6	62	0	0	29	0	5	0	1200	3	2	1	1	2234
1522816915	1702.17	85	0	16	80	0	7	0	3500	3	0	3	1	2234
1522816916	3815.21	67	0	4	40	0	6	0	1000	2	0	2	1	2234
1522816917	21399.44	41	60	0	50	0	6	0	1500	4	3	1	1	2234
1522987501	73.36	40	3	4	20	0	5	0	1000	5	2	3	1	2322
1522987502	18293.46	33	60	0	7	0	6	0	3000	6	2	4	1	2322
1522987503	6495.64	42	72	3	10	4	0	0	1500	4	2	2	1	2322
1522987504	4591.94	37	40	0	20	1	0	0	400	1	1	0	1	2322
1522987505	22548.88	33	54	0	5	0	9	0	1500	5	2	3	1	2322
1523077401	14429.33	43	58	0	17	0	5	0	3000	6	3	3	1	2002
1523077402	12326.08	32	48	0	8	3	6	0	3000	6	4	2	1	2002
1523077404	6260.86	64	0	0	80	0	7	0	1000	2	1	1	1	2002
1523077405	5869.56	52	25	2	7	0	5	0	4000	5	3	2	1	2002
1523077406	14673.91	38	0	2	25	0	5	0	3000	3	1	2	1	2002
1523139201	8303.85	64	70	0	40	4	4	0	4000	3	1	2	1	2400
1523139202	12132.58	43	76	0	50	0	3	0	1500	4	2	2	1	2400
1523139203	8602.2	30	70	0	0	0	1	900	0	2	1	1	1	2400
1523139204	7955.79	58	30	2	30	1	6	0	2000	1	0	1	1	2400
1523139206	10715.46	46	65	2	0	0	7	0	2000	3	1	2	1	2400
1523155601	24491.78	63	5	6	20	0	5	0	1500	2	1	1	1	2176
1523155602	14409.83	47	78	0	50	0	4	1000	0	3	2	1	1	2176
1523155603	19327.85	40	56	1	4	0	2	0	700	4	0	4	1	2176
1523155605	14163.93	50	70	0	16	0	6	0	1000	4	2	2	1	2176
1523155606	6147.54	66	33	0	30	0	2	0	500	2	2	0	1	2176
1523277701	19131.13	21	72	0	14	2	8	2500	0	3	1	2	1	3700
1523277702	17704.91	32	48	0	10	2	8	0	2200	5	3	2	1	3700
1523277703	27418.02	39	49	0	14	2	4	0	3500	3	1	2	1	3700
1523277706	18590.15	41	48	0	12	0	10	0	2500	1	1	0	1	3700
1523320501	26168.47	56	0	0	20	0	10	0	6000	4	2	2	1	2886
1523320502	23478.26	45	0	2	0	0	5	3000	0	3	2	1	1	2886
1523320503	17608.69	50	0	0	20	0	8	0	3500	4	2	2	1	2886
1523320504	87505.43	57	60	4	5	0	15	0	5000	3	1	2	1	2886
1523320505	29836.95	53	48	0	0	0	10	0	7000	3	2	1	1	2886
1523320506	16434.77	82	0	8	30	4	8	0	2000	5	2	3	1	2886
1523384401	5869.56	60	60	5	30	0	4	0	1200	2	1	1	1	2409
1523384402	18464.66	54	50	0	0	0	7	0	2000	5	3	2	1	2409
1523384403	28173.9	42	59	0	14	0	6	0	2000	5	3	2	1	2409
1523384404	12350.54	30	0	0	0	0	1	1000	0	4	1	3	1	2409
1523384405	14820.64	61	24	2	12	3	3	0	2500	2	1	1	1	2409
1523384406	10271.73	22	54	0	2	0	2	0	1000	4	2	2	1	2409
1523410301	117391.29	46	60	0	20	3	14	0	2000	6	4	2	1	2572
1523410303	21277.16	46	48	0	18	0	3	0	2000	4	3	1	1	2572
1523410304	43923.9	43	64	0	15	0	12	0	3000	3	1	2	1	2572
1523410305	11739.13	44	72	0	14	0	5	0	2000	4	1	3	1	2572
1523495003	17608.69	63	48	0	0	0	8	0	2500	5	2	3	1	2312
1523495004	17608.69	76	0	0	93	0	7	0	3000	9	5	4	1	2312
1523495005	21717.38	80	30	0	30	0	10	0	2500	2	1	1	1	2312
1523514902	27733.68	47	0	0	23	0	9	1500	0	5	1	4	1	2513
1523514904	18146.73	49	48	2	24	0	10	0	2000	2	1	1	1	2513
1523514905	25777.15	53	48	0	0	6	0	0	600	2	1	1	1	2513
1523514906	27782.59	24	80	0	20	2	4	2300	0	4	2	2	1	2513
1523578801	3270.48	62	42	3	0	3	0	0	900	1	0	1	1	2209
1523578802	10327.86	41	72	0	20	2	2	1200	0	6	3	3	1	2209
1523578803	39098.33	50	48	0	10	0	23	0	4000	4	3	1	1	2209
1523578804	14754.09	33	0	0	0	4	0	1200	0	5	2	3	1	2209
1523578805	8262.28	39	10	3	15	5	0	0	1500	4	1	3	1	2209
1523578806	4131.14	57	36	3	0	3	2	0	1500	3	1	2	1	2209
1523684301	1467.39	87	0	0	30	0	5	0	2000	6	2	4	1	1891
1523684302	978.26	58	56	0	5	0	5	0	1000	5	2	3	1	1891
1523684305	12326.08	44	40	0	20	0	8	0	2000	1	1	0	1	1891
1523684306	7630.43	43	60	5	0	0	4	1000	0	5	3	2	1	1891
1524401001	21570.65	35	60	0	2	0	4	0	1000	5	4	1	1	2238
1524401003	9635.86	60	0	0	2	0	3	0	1000	3	2	1	1	2238
1524401004	17315.21	58	40	0	35	0	12	0	2800	2	1	1	1	2238
1524401006	13915.75	39	55	0	25	0	6	0	2000	6	3	3	1	2238
1524491202	25732.03	46	90	0	11	0	8	0	3000	3	2	1	1	2065
1524491203	75580.1	45	58	0	10	0	5	0	3200	5	2	3	1	2065
1524491204	5534.25	47	32	3	10	0	6	0	2000	7	3	4	1	2065
1524491205	39033.12	31	72	0	0	0	8	1500	0	6	4	2	1	2065
1524491206	12580.1	42	60	0	0	0	10	0	2000	3	1	2	1	2065
1524661419	13573.36	27	0	0	30	0	2	600	0	4	1	3	1	1989
1524661420	1076.08	73	48	0	4	0	5	0	1500	8	5	3	2	1989
1524661421	9700.43	38	45	3	24	1	3	0	1500	5	3	2	1	1989
1524661423	8217.39	62	45	0	64	0	3	0	1000	5	2	3	1	1989
1524661424	14184.78	27	56	0	9	0	3	0	800	4	2	2	1	1989
1524661513	584.02	72	0	0	45	0	4	0	800	3	1	2	1	1989
1524661514	5527.16	53	24	4	70	2	0	0	700	4	2	2	1	1989
1524661515	19271.73	35	0	0	25	0	3	0	1500	5	3	2	1	1989
1524661516	4226.08	65	24	0	10	0	2	0	150	2	1	1	1	1989
1524661517	6994.56	54	76	0	38	1	2	0	1000	7	3	4	1	1989
1524661518	2269.56	42	0	0	5	0	3	0	800	5	1	4	1	1989
1524661601	9540.98	38	64	0	0	0	2	0	1500	8	5	3	2	1989
1524661602	18329.49	30	48	0	30	0	10	0	2000	4	2	2	1	1989
1524661603	19426.2	45	0	0	42	0	3	0	2000	7	2	5	1	1989
1524661604	11459.01	29	70	0	20	0	4	0	1500	5	1	4	1	1989
1524661605	16032.78	43	60	0	3	0	5	0	2000	5	1	4	1	1989
1524661606	1386.88	74	0	5	70	0	3	0	1500	2	1	1	1	1989
1524661707	13604.75	49	66	4	10	2	2	0	2000	3	1	2	1	1989
1524661708	11803.27	56	72	0	10	0	3	0	1000	3	1	2	1	1989
1524661711	5508.19	54	30	0	36	2	0	0	1000	2	1	1	1	1989
1524661712	25819.66	40	0	0	19	0	4	0	1500	4	2	2	1	1989
1524677214	8684.75	63	0	0	12	0	4	0	1000	7	3	4	1	2078
1524677215	8562.42	82	0	0	4	0	4	0	1200	3	1	2	1	2078
1524677216	8353.59	26	66	0	20	0	3	0	300	4	1	3	1	2078
1524677218	8950.27	27	0	0	1	1	1	0	500	4	2	2	1	2078
1524677619	2508.19	42	70	0	20	0	4	0	500	5	3	2	1	2078
1524677620	5901.63	45	30	0	5	0	2	0	900	4	1	3	1	2078
1524677621	74999.99	43	50	0	25	2	5	0	1000	4	2	2	1	2078
1524677622	12393.43	30	24	3	6	0	2	0	700	4	1	3	1	2078
1524677623	4052.45	34	50	0	8	0	3	0	500	4	1	3	1	2078
1524677624	12909.83	54	95	0	20	0	8	0	1000	3	2	1	1	2078
1524677807	14163.93	43	60	0	15	0	5	0	1200	3	2	1	1	2078
1524677808	18049.17	32	84	0	6	1	2	0	2000	1	1	0	1	2078
1524677809	13573.77	39	60	0	13	0	2	0	1000	7	3	4	1	2078
1524677810	10622.95	36	64	0	10	4	0	0	500	5	3	2	1	2078
1524677811	942.28	42	0	0	15	0	5	0	500	4	3	1	1	2078
1524677812	12934.42	42	24	0	13	0	4	0	1500	7	5	2	1	2078
1524677901	1702.17	85	0	0	70	2	1	0	500	2	1	1	1	2078
1524677902	565.43	67	20	0	30	2	0	0	500	2	1	1	1	2078
1524677903	16385.86	28	40	0	0	0	2	0	500	3	1	2	1	2078
1524677904	15539.66	48	21	0	30	0	5	0	800	8	4	4	1	2078
1524677905	5908.69	28	24	0	8	0	3	0	800	4	2	2	1	2078
1524677906	5685.63	42	48	5	13	1	1	0	300	4	1	3	1	2078
1524857007	8804.34	51	54	0	27	6	0	0	2000	4	2	2	1	4765
1524857008	7043.47	43	48	0	6	4	0	0	1380	4	2	2	1	4765
1524857009	7043.47	56	18	1	5	0	2	0	700	1	0	1	1	4765
1524857010	17608.69	33	0	0	10	0	5	0	500	6	1	5	1	4765
1524857012	7336.95	56	0	4	30	0	5	0	800	4	1	3	1	4765
1524857301	25177.49	49	38	0	20	0	4	0	800	4	2	2	1	4765
1524857302	19066.3	62	13	0	35	7	0	0	1800	2	1	1	1	4765
1524857303	12602.92	59	56	0	38	1	3	0	1000	5	2	3	1	4765
1524857304	25190.21	33	30	0	3	0	4	0	600	4	2	2	1	4765
1524857305	20445.63	33	48	0	35	1	8	0	1000	5	2	3	1	4765
1524857819	37377.03	29	48	0	4	0	12	0	2000	5	3	2	1	4765
1524857820	19180.32	41	48	0	25	0	6	0	800	5	4	1	1	4765
1524857821	10327.86	49	32	0	30	6	0	0	1500	3	2	1	1	4765
1524857823	17311.47	43	50	0	18	0	4	0	500	2	1	1	1	4765
1524857824	21811.45	48	48	0	25	6	0	0	1500	6	1	5	1	4765
1524857913	3668.46	92	0	0	67	4	1	0	800	3	2	1	1	4765
1524857914	977.28	54	24	0	6	3	0	0	500	8	4	4	1	4765
1524857915	25923.91	41	0	0	13	0	15	0	800	4	3	1	1	4765
1524857916	2582.6	96	0	7	50	4	2	0	800	3	2	1	1	4765
1524857917	3169.56	84	0	7	20	0	4	0	1000	3	0	3	1	4765
1524857918	23233.68	44	0	0	18	4	12	0	2500	5	2	3	1	4765
1525013201	16408.83	55	72	0	10	5	5	0	1200	2	1	1	1	2901
1525013202	16707.18	50	28	5	17	0	4	0	800	2	1	1	1	2901
1525013203	12828.72	39	70	0	2	1	0	0	800	5	2	3	1	2901
1525013204	9696.13	39	60	0	2	0	2	0	800	4	3	1	1	2901
1525013205	9198.89	35	72	0	1	2	2	0	1500	6	3	3	1	2901
1525013206	30977.88	41	96	0	2	3	0	0	500	1	1	0	1	2901
1525013519	30570.65	46	0	0	12	1	3	0	2000	4	3	1	1	2901
1525013520	32038.03	50	0	0	20	1	3	0	1500	2	1	1	1	2901
1525013521	11249.99	33	0	0	10	1	6	0	2000	4	3	1	1	2901
1525013523	12815.21	48	0	0	7	0	4	0	1000	4	1	3	1	2901
1525013524	20543.47	56	48	0	7	0	20	0	4000	4	3	1	1	2901
1525013607	10622.95	64	48	0	20	0	6	0	1000	2	1	1	1	2901
1525013608	3196.72	39	0	3	15	0	3	0	1500	5	2	3	1	2901
1525013610	2950.81	66	0	5	35	0	5	0	3000	1	0	1	1	2901
1525013611	23606.55	46	60	0	20	0	8	0	3000	4	2	2	1	2901
1525013612	17704.91	43	60	0	10	0	2	0	1000	4	2	2	1	2901
1525013713	2754.09	67	0	0	39	0	6	0	1500	7	2	5	1	2901
1525013714	25573.77	50	0	0	23	0	10	0	1500	5	2	3	1	2901
1525013715	44754.09	54	0	0	27	0	12	0	5000	4	2	2	1	2901
1525013717	6861.62	61	64	3	20	5	0	0	2000	5	1	4	1	2901
1525013718	10266.39	58	70	9	6	2	0	0	1000	5	1	4	1	2901
1525403701	14532.78	44	80	0	8	2	4	0	1200	5	3	2	1	3185
1525403702	9442.62	26	48	0	5	1	0	0	1000	4	1	3	1	3185
1525403703	16868.84	48	48	3	10	3	7	0	1000	6	3	3	1	3185
1525403704	7081.96	61	0	0	46	3	0	0	1500	4	2	2	1	3185
1525403705	12098.36	34	40	0	34	0	5	0	1500	1	1	0	1	3185
1525403706	18073.76	26	54	0	24	2	0	800	0	4	1	3	1	3185
1525519501	10663.03	34	0	3	20	0	8	0	2000	5	1	4	1	2194
1525645401	33260.86	20	57	0	3	0	6	0	2000	3	1	2	1	2537
1525645402	23478.26	62	0	4	40	0	10	0	4000	2	0	2	1	2537
1525645403	5869.56	69	0	0	20	0	17	0	4000	4	1	3	1	2537
1525645404	68478.25	49	0	0	20	0	12	0	4000	6	4	2	1	2537
1525645406	47934.77	63	10	0	4	2	11	0	3000	2	1	1	1	2537
1525686007	20543.47	32	48	0	8	0	12	0	2500	3	1	2	1	1773
1525686008	11739.13	33	70	2	7	0	3	0	800	4	2	2	1	1773
1525686009	14307.04	34	80	0	8	4	2	0	2700	4	2	2	1	1773
1525686010	24701.07	36	45	1	10	4	3	0	1000	2	1	1	1	1773
1525686011	22475.52	36	48	0	8	0	7	1000	0	4	3	1	1	1773
1525686012	19601.87	53	48	0	10	2	2	0	1200	4	2	2	1	1773
1525686301	22989.11	33	70	0	10	2	4	0	1300	2	1	1	1	1773
1525686303	10760.86	30	48	0	10	0	5	0	900	1	1	0	1	1773
1525686304	35633.12	37	60	0	10	0	6	0	1000	3	1	2	1	1773
1525686819	5901.63	57	48	0	0	1	2	1200	0	1	1	0	1	1773
1525686820	13549.17	32	0	0	6	1	4	0	1200	4	2	2	1	1773
1525686821	16106.55	49	0	0	7	0	7	0	1200	4	2	2	1	1773
1525686822	19918.02	36	72	0	6	2	5	0	1000	5	2	3	1	1773
1525686823	27663.92	31	60	0	8	0	6	0	1200	2	1	1	1	1773
1525686824	24454.9	29	60	0	7	0	6	0	1200	4	2	2	1	1773
1525686913	13292.11	32	0	0	8	0	5	0	1500	5	4	1	1	1773
1525686914	16239.12	40	40	3	7	0	7	1200	0	5	1	4	1	1773
1525686915	18513.58	42	60	0	8	1	7	0	1500	4	2	2	1	1773
1525686916	29347.82	54	50	0	8	1	5	0	1200	2	1	1	1	1773
1525686917	6163.03	42	0	0	7	0	6	0	1300	4	2	2	1	1773
1525686918	42847.81	39	40	0	10	0	7	0	1500	4	2	2	1	1773
1526028201	2088.39	58	0	2	0	0	4	0	1000	5	1	4	1	2733
1526028203	1640.88	65	0	0	0	0	2	1600	0	3	2	1	1	2733
1526060602	4426.22	76	0	0	10	0	5	0	1700	5	4	1	1	2496
1526060604	19180.32	40	48	0	0	0	4	1500	0	4	2	2	1	2496
1526060605	15049.17	35	40	2	0	0	4	1500	0	4	2	2	1	2496
1526060606	7672.12	65	20	4	25	0	4	0	1200	1	0	1	1	2496
1526136701	15344.26	66	0	0	18	0	3	0	600	5	1	4	1	2484
1526136702	18270.48	46	0	0	10	0	0	0	1100	7	4	3	1	2484
1526136703	6454.91	40	70	0	2	3	0	0	800	2	1	1	1	2484
1526136704	15590.16	24	55	0	0	0	2	0	900	3	1	2	1	2484
1526136705	19180.32	50	0	0	19	5	0	0	3000	4	1	3	1	2484
1526266401	30717.38	40	52	0	0	0	6	2800	0	5	2	3	1	2859
1526266402	2763.58	63	0	4	20	1	2	0	3000	1	0	1	1	2859
1526266403	39619.55	43	0	0	2	7	7	0	4000	4	1	3	1	2859
1526266404	10516.29	49	48	0	20	0	7	0	5000	6	4	2	1	2859
1526266405	4695.64	67	55	5	0	0	9	0	3000	11	6	5	1	2859
1526266406	12815.21	54	50	0	15	0	5	0	2000	4	1	3	1	2859
1526668020	14282.6	63	72	5	20	2	6	0	2000	6	4	2	1	2850
1526668021	1173.91	72	0	0	20	1	2	0	800	7	3	4	1	2850
1526668023	34332.04	52	40	2	20	0	6	0	3000	4	2	2	1	2850
1526668024	95135.85	30	40	0	3	0	6	0	2500	4	3	1	1	2850
1526668313	5869.56	37	36	0	16	0	3	0	1600	4	1	3	1	2850
1526668314	3961.95	69	7	0	20	0	10	0	2500	4	1	3	1	2850
1526668315	1936.95	33	24	0	4	2	0	0	1000	4	2	2	1	2850
1526668317	14673.91	73	0	0	24	4	4	0	2000	5	2	3	1	2850
1526668318	1540.76	85	0	8	4	6	2	0	2000	3	2	1	1	2850
1526668408	1687.49	81	0	9	30	0	0	0	800	4	1	3	1	2850
1526668409	2201.08	55	42	0	0	0	4	0	1200	5	3	2	1	2850
1526668410	24211.94	46	0	0	2	0	8	0	1500	3	1	2	1	2850
1526668411	13182.06	36	56	0	2	0	3	0	800	5	3	2	1	2850
1526668412	30080.53	35	30	0	15	0	19	0	1000	1	1	0	1	2850
1526668501	20543.47	55	72	0	0	0	4	0	1000	6	4	2	1	2850
1526668502	6456.52	56	0	3	50	0	5	0	1000	1	0	1	1	2850
1526668503	7336.95	67	0	8	44	0	2	0	1000	1	0	1	1	2850
1526668504	9391.3	58	40	0	35	4	0	0	1500	2	1	1	1	2850
1526668505	10565.21	49	72	0	15	0	3	0	1500	4	2	2	1	2850
1526668506	14380.43	51	72	0	20	0	4	0	1000	5	4	1	1	2850
1526739302	8633.14	38	45	0	13	1	0	0	500	5	3	2	1	2684
1526739303	11249.99	33	0	4	6	0	1	0	1500	4	1	3	1	2684
1526739304	22744.55	37	48	0	10	0	6	0	1500	5	3	2	1	2684
1526739305	9391.3	63	84	0	18	4	0	0	1000	3	1	2	1	2684
1526739306	23478.25	30	0	0	7	0	2	0	600	4	2	2	1	2684
1526915901	6104.34	60	20	3	5	1	0	0	2000	1	0	1	1	2858
1526915902	26413.04	55	70	0	20	0	7	0	2000	1	1	0	1	2858
1526915903	7483.69	79	0	10	40	0	10	0	2000	4	0	4	1	2858
1526915906	10565.21	39	54	0	6	0	2	600	0	2	1	1	1	2858
1526971801	17163.93	42	0	0	3	0	6	0	1000	5	3	2	1	4070
1526971802	14754.09	56	16	5	11	4	3	0	1000	1	0	1	1	4070
1526971804	7480.32	37	54	0	3	3	0	0	1000	3	2	1	1	4070
1526971806	9914.75	64	54	2	4	4	1	0	800	2	0	2	1	4070
1526973202	6888.72	82	84	0	0	12	0	0	600	1	1	0	1	3471
1526973203	15911.6	53	0	0	15	3	0	0	1000	3	2	1	1	3471
1526973204	14966.84	43	72	0	0	3	5	0	2500	5	1	4	1	3471
1526973205	15513.81	47	48	0	4	0	3	0	800	5	3	2	1	3471
1526973206	9308.28	40	0	0	8	0	4	0	800	9	3	6	1	3471
1526995003	34483.68	39	48	0	0	0	5	1200	0	5	2	3	1	2629
1526995004	15510.32	54	70	0	20	0	10	0	3500	8	5	3	1	2629
1526995005	25190.21	47	90	0	10	1	9	0	5000	7	4	3	1	2629
1526995006	11445.64	49	0	2	15	0	9	1800	0	3	1	2	1	2629
1526995219	1730.38	68	48	0	20	2	2	0	2500	2	1	1	1	2629
1526995221	795.58	65	0	0	35	0	8	0	3000	1	1	0	1	2629
1526995222	1715.46	71	0	0	50	2	3	0	1500	2	1	1	1	2629
1526995223	2386.74	21	0	1	40	0	4	0	1000	2	1	1	1	2629
1526995813	12540.98	24	40	0	18	0	6	0	2000	3	3	0	1	2629
1526995814	30944.26	40	70	0	20	0	6	0	3000	11	3	8	1	2629
1526995816	17940.98	60	42	0	25	11	1	0	4000	2	1	1	1	2629
1526995817	19180.32	40	48	0	6	0	6	0	1000	5	3	2	1	2629
1526995818	84590.15	58	0	0	18	0	15	0	5000	7	3	4	1	2629
1526995908	14184.78	50	0	3	0	0	11	4000	0	6	2	4	1	2629
1526995909	5869.56	64	0	0	0	0	11	0	3000	8	4	4	1	2629
1526995910	904.89	51	0	4	60	0	4	0	2500	5	3	2	1	2629
1526995912	38152.16	74	0	0	35	0	7	0	1500	8	2	6	1	2629
1527439419	16532.6	42	0	0	12	0	7	0	2000	5	1	4	1	3752
1527439420	16199.99	27	0	0	0	1	2	450	0	6	5	1	1	3752
1527439421	11445.65	50	48	0	3	0	4	500	0	3	2	1	1	3752
1527439422	13734.78	43	54	0	10	0	3	0	1200	4	2	2	1	3752
1527439423	11445.65	49	48	0	15	0	5	0	1000	8	2	6	1	3752
1527439424	10565.21	48	54	0	15	3	3	0	1500	3	1	2	1	3752
1527439513	13084.23	24	48	0	3	0	1	0	500	3	2	1	1	3752
1527439515	17427.71	32	15	2	14	0	4	1000	0	3	2	1	1	3752
1527439516	81195.64	56	50	0	20	0	6	0	1000	6	4	2	1	3752
1527439517	10173.91	32	60	0	15	0	4	800	0	3	1	2	1	3752
1527439601	12365.88	73	0	0	46	4	4	0	1500	2	1	1	1	3752
1527439602	31321.96	34	65	0	0	0	6	1300	0	4	2	2	1	3752
1527439603	16229.49	19	0	0	25	0	20	0	3000	1	0	1	1	3752
1527439604	16465.56	83	0	8	20	1	7	0	4000	1	0	1	1	3752
1527439605	18319.66	46	25	0	12	1	10	0	1500	5	4	1	1	3752
1527439606	19965.24	31	48	0	8	2	6	0	1000	4	2	2	1	3752
1527439707	32336.06	50	56	0	20	0	8	0	1800	5	3	2	1	3752
1527439708	38138.35	48	99	0	18	0	8	0	2000	4	2	2	1	3752
1527439709	9823.27	44	60	0	45	0	10	0	1000	4	2	2	1	3752
1527439710	13721.31	65	67	0	35	2	2	0	1000	2	1	1	1	3752
1527439711	21934.41	58	0	0	8	0	4	0	900	2	1	1	1	3752
1527439712	23655.72	38	60	0	18	0	6	0	1500	6	4	2	1	3752
1527657601	7721.29	59	25	0	15	4	5	0	1500	1	0	1	1	2936
1527657602	19389.32	29	0	0	0	3	4	850	0	4	3	1	1	2936
1527657603	44852.45	48	60	0	5	0	6	0	1000	2	1	1	1	2936
1527657604	15344.25	27	68	0	5	1	4	0	800	5	1	4	1	2936
1527657605	37131.13	38	48	0	30	0	7	0	1200	3	1	2	1	2936
